Name,Album,Artist,PreviewURL,Image,Language,SpotifyURL
Khalibali,Padmaavat,Shivam Pathak,null,https://i.scdn.co/image/ab67616d0000b273b07fa198edaf969b74dd160a,Hindi,https://open.spotify.com/track/3JT0mVof65rIHpRZITwRx1
BABAL,BABAL,Nawaj Ansari,null,https://i.scdn.co/image/ab67616d0000b273a0569553a56412d39fab9094,Nepali,https://open.spotify.com/track/2y2YzMSzIECvFHjhkhWGOi
Maya Jalaima,Maya Jalaima,Lil Jhola,null,https://i.scdn.co/image/ab67616d0000b2731f241633b9b6222458324cb4,Nepali,https://open.spotify.com/track/7qRpo8H3NuifbPLX2rhv4h
INDIA,INDIA,ST MAN,null,https://i.scdn.co/image/ab67616d0000b2731d2cf55afd467f0c011bb3fc,Nepali,https://open.spotify.com/track/0evnaVKFu4Yb2Yd0slQXgS
Wagwan (Intro),Wagwan (Intro),Jamesy,null,https://i.scdn.co/image/ab67616d0000b273e04065d918548b4cd18e3be9,Nepali,https://open.spotify.com/track/6TSMAABgnm7VuOQ00qHnEO
Timro Mood,Timro Mood,DJ Bishow,null,https://i.scdn.co/image/ab67616d0000b2734570007eb172f3b813366eb6,Nepali,https://open.spotify.com/track/2Xetlxx9FH3dwYJ9sr4CMt
Timilai Samjhera,Timilai Samjhera,Lov X,null,https://i.scdn.co/image/ab67616d0000b2737b7e6c9eb199eb21a1837fbf,Nepali,https://open.spotify.com/track/12dqqu9hlytclyAMpnhnxv
Samjhirakhnu,Samjhirakhnu,Chirag Khadka,null,https://i.scdn.co/image/ab67616d0000b273908ca0e7271ecd08b1b26df0,Nepali,https://open.spotify.com/track/3Uk9jiYtxx9n0BG8EeeDgN
La Hai,La Hai,Bibash Jk,null,https://i.scdn.co/image/ab67616d0000b2730e5d0fc7f09de53f51ae093e,Nepali,https://open.spotify.com/track/1ppcAV46YiR18OvcQWVPWG
Aaija,Aaija,Kavi G,null,https://i.scdn.co/image/ab67616d0000b273c1d4055ec856faab5fa2ada0,Nepali,https://open.spotify.com/track/7vUDrsjMigkrfwUaIL6nuS
Satarangi,Satarangi,Lov X,null,https://i.scdn.co/image/ab67616d0000b27398a06f3d6cc53ff3f94d59a0,Nepali,https://open.spotify.com/track/7BWejikiAfHBT3jn6xSCD8
Enlightenment,Enlightenment,Chirag Khadka,null,https://i.scdn.co/image/ab67616d0000b273adb381becfa015e838ca7035,Nepali,https://open.spotify.com/track/4RFfR5Ao4OX45YnxDGAj7n
Shirshakbihin,Shirshakbihin,VaZra,null,https://i.scdn.co/image/ab67616d0000b2732ad4e89c2c16f55aea1ce3e8,Nepali,https://open.spotify.com/track/5ymmzZF9MNwbI5fZgrhWxQ
Kefal Haluk,Kefal Haluk,Nawaj Ansari,null,https://i.scdn.co/image/ab67616d0000b2739ef0304913d3bbdd036c47e9,Nepali,https://open.spotify.com/track/59uRq8shM0OMQBuVRR7Erq
Timilai K Bhanu,GHUTAN,Lov X,null,https://i.scdn.co/image/ab67616d0000b273440d3ceae3ec49525afa78df,Nepali,https://open.spotify.com/track/6RbPlAiVDHYBOj0wd9Lm5T
Mari Jaulo,Mari Jaulo,YABI The G.O.A.T,null,https://i.scdn.co/image/ab67616d0000b27354a2901604335f9f7f3d88f7,Nepali,https://open.spotify.com/track/6nTxY6vgKQDiWR1BIZJzsf
Heavy,Heavy,Uniq Poet,null,https://i.scdn.co/image/ab67616d0000b273e8fd2f06e8e0b0c4d88da392,Nepali,https://open.spotify.com/track/3DJC8xhzHMGxqktHkAXALZ
Tyaag,Tyaag,Bibash Jk,null,https://i.scdn.co/image/ab67616d0000b27396050d4b5a8f8ff78429a3df,Nepali,https://open.spotify.com/track/1wuBkXrLuq8LXU1T421rP4
Sapana,Sapana,Lov X,null,https://i.scdn.co/image/ab67616d0000b27390275d0be3f623b6427d2f41,Nepali,https://open.spotify.com/track/78BxBzVmC81ftUoV9Mo50A
Khatra Barz,Khatra Barz,YABI The G.O.A.T,null,https://i.scdn.co/image/ab67616d0000b27313e2c7dceac02a1ca930c187,Nepali,https://open.spotify.com/track/6nb5zWNFulZoPB41GhaYpn
I'm a God,Farki Farki (Original Motion Picture Soundtrack),Roman Bajracharya,null,https://i.scdn.co/image/ab67616d0000b273d04e15c7fe1004f100913baf,Nepali,https://open.spotify.com/track/0KyJwiTgBNVBmpuDGlMWtF
DONT JUDGE ME,DONT JUDGE ME,VTEN,null,https://i.scdn.co/image/ab67616d0000b27396a787228e47329ba627ad03,Nepali,https://open.spotify.com/track/1n8kWvKe6ACkL7QmqXbWc5
Chainau Ra Khas Timi,Chainau Ra Khas Timi,Lov X,null,https://i.scdn.co/image/ab67616d0000b273af465d814d62ec22e8cf68d2,Nepali,https://open.spotify.com/track/28vvlYBj7YNxmAkWeZUL8a
Sakdina,Pratibimba,Dong,null,https://i.scdn.co/image/ab67616d0000b273dbefeef5079f4fd814994a05,Nepali,https://open.spotify.com/track/4haeL2OJxi5g2gACRfU9UL
Level,Level,YABI The G.O.A.T,null,https://i.scdn.co/image/ab67616d0000b273d67a8ba5212b4621a0882135,Nepali,https://open.spotify.com/track/4ZMuBCHaAQ53dZ8qQ1ET9v
Simsime Paani,Simsime Paani,VTEN,null,https://i.scdn.co/image/ab67616d0000b273f1514da78004c458b0303256,Nepali,https://open.spotify.com/track/5Debxm6PvZjJOVcx15WY4f
Sakdina Bhulna,Sakdina Bhulna,Lov X,null,https://i.scdn.co/image/ab67616d0000b273bfeee8de678fd076c3bd0a89,Nepali,https://open.spotify.com/track/3hgep4O2fffL2iXpviblzB
Angalney Chu (Hip Hop Version),Angalney Chu (Hip Hop Version),Dong,null,https://i.scdn.co/image/ab67616d0000b273d522aa858c0fa233eae7e6ac,Nepali,https://open.spotify.com/track/6GLp5EVr2uGoMIVqoKVTG5
Jungle Ko Bhoot - Radio Edit,Jungle Ko Bhoot (Radio Edit),Nawaj Ansari,null,https://i.scdn.co/image/ab67616d0000b273d5c65521f5dd71fa372721e9,Nepali,https://open.spotify.com/track/1fx8KYVmdRD0pIAahRN45c
TEII,TEII,VTEN,null,https://i.scdn.co/image/ab67616d0000b273b1c050f506fd54b74ce6e0f3,Nepali,https://open.spotify.com/track/0PMW4RUbqSqjzBo5O5eIVB
K Bhayo Kunni,K Bhayo Kunni,Lov X,null,https://i.scdn.co/image/ab67616d0000b27352a8522c59074effa2e3bd93,Nepali,https://open.spotify.com/track/4crfY8D5CvJZjBVkoRWWXO
Saamrajya,Saamrajya,Nawaj Ansari,null,https://i.scdn.co/image/ab67616d0000b273fe4fc928346124af295a6dd1,Nepali,https://open.spotify.com/track/5LjglEbEkcAvnCKhrh7tY6
Kasto Chha Timilai,Kasto Chha Timilai,TUKI MUSIC,null,https://i.scdn.co/image/ab67616d0000b273a03b79809589d496a9353999,Nepali,https://open.spotify.com/track/2N3YLaDGcB8hi3vZ4ZoAk1
Galli Sadak,Galli Sadak,VTEN,null,https://i.scdn.co/image/ab67616d0000b273666c3e6e3ef6b888ce0056b3,Nepali,https://open.spotify.com/track/5el2Ukus8oVIz60WtIQZ7i
Duvida,Duvida,Lov X,null,https://i.scdn.co/image/ab67616d0000b273eb975a93319e9f2a852d7aab,Nepali,https://open.spotify.com/track/3PIelHig5JEgm0bWwdmMXo
Parkhai,Parkhai,wild+,null,https://i.scdn.co/image/ab67616d0000b2739e6562c69c9822dc1121efc3,Nepali,https://open.spotify.com/track/78XjralBESE9FBh7YBJudN
Saman Nikal,PROJECT COLLABORATION,DJ Bishow,null,https://i.scdn.co/image/ab67616d0000b27357ef1d3d217a203ffb1c68ab,Nepali,https://open.spotify.com/track/4NmnIniqiAhEDCoXl6B1qM
Pragati / Eklopan 2,Pragati / Eklopan 2,Phsyco,null,https://i.scdn.co/image/ab67616d0000b27301d323f115502f30cd46228e,Nepali,https://open.spotify.com/track/79RyqES12wRYxpxpy7c6xV
Jau Bhaney Kaha Jau,Jau Bhaney Kaha Jau,Lov X,null,https://i.scdn.co/image/ab67616d0000b273b00159669aefc50a897f9371,Nepali,https://open.spotify.com/track/3MV5u9Od7SERiskAsYm4Na
Laure Ko Fashion,Laure Ko Fashion,VTEN,null,https://i.scdn.co/image/ab67616d0000b273a6c1c4c8fc61eb829c5274e7,Nepali,https://open.spotify.com/track/3L9JCjxy0VeTIDHXwtD50G
Kharab Bani,Nakab,Yodda,null,https://i.scdn.co/image/ab67616d0000b2732a776774aaea8028dcdf086e,Nepali,https://open.spotify.com/track/4Bm0JSxmXNFegyfyCdBz3N
La La La La (Remix),Blue Up High,Bluesss,null,https://i.scdn.co/image/ab67616d0000b273020929ff9efcd2dbb6882f2d,Nepali,https://open.spotify.com/track/2Uq1Qh8KqbV4pNNCKXMZak
Behos,Behos,Lov X,null,https://i.scdn.co/image/ab67616d0000b273feefe55153487cc52ec6c007,Nepali,https://open.spotify.com/track/0pyntH16pmETRYdQIDcdot
Vagwan,Vagwan,YABI The G.O.A.T,null,https://i.scdn.co/image/ab67616d0000b27390fa434c157f96d967b53203,Nepali,https://open.spotify.com/track/1Mm87T6It9l0SF3fch0WXH
"Topendra, Pt. 2","Topendra, Pt. 2",Chirag Khadka,null,https://i.scdn.co/image/ab67616d0000b2735c1d3fd8c88402fd12c30f78,Nepali,https://open.spotify.com/track/2IWOsLmb6BDxXGGYNsHtuq
Yatra,SUPERSTAR,VTEN,null,https://i.scdn.co/image/ab67616d0000b2731a3ccdd47d44c1de49659916,Nepali,https://open.spotify.com/track/5EwTLlrYDX8DpLzmJyrrfP
ThakiSakyo Mastiska,ThakiSakyo Mastiska,Lov X,null,https://i.scdn.co/image/ab67616d0000b273eabf30872a97e1f7cd0cdc7e,Nepali,https://open.spotify.com/track/2qpwE7j8Z7VCWPyXUlEhBq
Kina,Kina,Waiba Buddha,null,https://i.scdn.co/image/ab67616d0000b2732045ada0fde8413b5a4d6ade,Nepali,https://open.spotify.com/track/5nPOo5OsqVjC8HOO3BJAFy
Sandesa,Sandesa,GOli,null,https://i.scdn.co/image/ab67616d0000b2737077bd5e023a4a60164fb6ac,Nepali,https://open.spotify.com/track/1qrXYGJeWCs8gKv6hAoyAg
Yestai Ta Ho Ni Bro,Yestai Ta Ho Ni Bro,VTEN,null,https://i.scdn.co/image/ab67616d0000b27316dc2b2940e3e15d1b0a5163,Nepali,https://open.spotify.com/track/3WM1byuDzAzP8Jd8WjgXG4
Bhayo Doom,Bhayo Doom,Lov X,null,https://i.scdn.co/image/ab67616d0000b2738e0a965c0037787f12a40894,Nepali,https://open.spotify.com/track/6efigp6v0pqmatvoEagUd2
Vim Saboon,Hazaar Quitaab,Nawaj Ansari,null,https://i.scdn.co/image/ab67616d0000b2734cd42f4dd80ff427ee7b08be,Nepali,https://open.spotify.com/track/7wm1LyOTFPG3Mbum3CTyls
Jheli,Jheli,Uniq Poet,null,https://i.scdn.co/image/ab67616d0000b273c4f8ba9b55a1a086850fc987,Nepali,https://open.spotify.com/track/0LbThgtiYdzh8OY8UxHtHT
Ravana,Pratibimba,Dong,null,https://i.scdn.co/image/ab67616d0000b273dbefeef5079f4fd814994a05,Nepali,https://open.spotify.com/track/3iKmKpntaKu4SpKvkV4RYE
Maya Psyco,Maya Psyco,Lov X,null,https://i.scdn.co/image/ab67616d0000b273a1191bfb0d81f33ef6bb1da0,Nepali,https://open.spotify.com/track/5h0ynfS4ffIGzFwSZLBxC1
Haalkhabar,Haalkhabar,VTEN,null,https://i.scdn.co/image/ab67616d0000b273e99347451d763d151e79b593,Nepali,https://open.spotify.com/track/52RrJU7MjZZ0mRna5buaLM
Hami Sangai Ta Chau Ni,Hami Sangai Ta Chau Ni,Mc Flo,null,https://i.scdn.co/image/ab67616d0000b2730bae52aa32ebe5b3268b7c1c,Nepali,https://open.spotify.com/track/2ybfasDRuOhZdJFKivalQr
Nepali Ho,Nepali Ho,VTEN,null,https://i.scdn.co/image/ab67616d0000b2739be281272c7fcdbd2e734930,Nepali,https://open.spotify.com/track/4ofAhB0k5q1QkkyeyERf6L
GALTI,GALTI,Lov X,null,https://i.scdn.co/image/ab67616d0000b273fd8236198bf5f504efee4c8d,Nepali,https://open.spotify.com/track/7wnV3dG7O5M4dDJfk4PFFw
Untitled 2,Pratibimba,Dong,null,https://i.scdn.co/image/ab67616d0000b273dbefeef5079f4fd814994a05,Nepali,https://open.spotify.com/track/1karlg3DCNlV9RPecV1alw
Vagwan,Vagwan,YABI The G.O.A.T,null,https://i.scdn.co/image/ab67616d0000b27390fa434c157f96d967b53203,Nepali,https://open.spotify.com/track/1Mm87T6It9l0SF3fch0WXH
Marijau,Waiba Buddha,Waiba Buddha,null,https://i.scdn.co/image/ab67616d0000b273258ed669c4b8d6ed25bb36be,Nepali,https://open.spotify.com/track/77yhfNEaAXsJ4gqgoNR8Sd
Jhariracha Pani,Jhariracha Pani,Lov X,null,https://i.scdn.co/image/ab67616d0000b2732240fbd57a8c4519b0cabd09,Nepali,https://open.spotify.com/track/4sBKYDX2Ql0NAzdR5SNKEc
Antya Ko Suruwat,Ekadesh,Yama Buddha,null,https://i.scdn.co/image/ab67616d0000b27382304759fd0014591e479a85,Nepali,https://open.spotify.com/track/6nN8rEmqOzIUJEBrW3pb1c
Timi Banew Mero,Parichay,GOli,null,https://i.scdn.co/image/ab67616d0000b27332a9e3e7cf077f3ce829c35c,Nepali,https://open.spotify.com/track/52BhE1ZQiV9XlfryAGAI05
Milena Level Tero Bau Bola,Milena Level Tero Bau Bola,G Bob,null,https://i.scdn.co/image/ab67616d0000b27378b99124a2eecf648d3c1a68,Nepali,https://open.spotify.com/track/52OEnpXPIfvDj3lwTPcp1e
Badlirahaney Maya,Badlirahaney Maya,Lov X,null,https://i.scdn.co/image/ab67616d0000b273159256a5940a3b7d7354e150,Nepali,https://open.spotify.com/track/6efSnR6o9LxiS8Qz1rHIkM
Manchhe Khattam,Manchhe Khattam,VTEN,null,https://i.scdn.co/image/ab67616d0000b273fce0081c931cf2e0ff54355e,Nepali,https://open.spotify.com/track/4ULHjetcYkSF3Q0r9Ygwqm
Aatmaghati,State of Mind,Dong,null,https://i.scdn.co/image/ab67616d0000b2735d72ef26bb45b703c0538a26,Nepali,https://open.spotify.com/track/3wkftQ3VgwCBulBRazAg6C
Khatra Barz,Khatra Barz,Chirag Khadka,null,https://i.scdn.co/image/ab67616d0000b273a89e7711ee88f38688397941,Nepali,https://open.spotify.com/track/29U8N9ZQbuZ6FFOgvw7NO9
UTA JAA,UTA JAA,Lov X,null,https://i.scdn.co/image/ab67616d0000b273b28d9917ef25873d5ca08f3b,Nepali,https://open.spotify.com/track/5lmK5WULrR7O0FObhcYv3e
Mero Solta,Mero Solta,Laure,null,https://i.scdn.co/image/ab67616d0000b2732530b33fc59aecc6ef726da6,Nepali,https://open.spotify.com/track/71iHhhqcxrhGJuETTKtpC9
Lonely,Lonely,Bibash Jk,null,https://i.scdn.co/image/ab67616d0000b273db1b526ba88786ef7f414ccd,Nepali,https://open.spotify.com/track/7wxNJrnVGj6k3ei8lxEM1e
Tell Me You Love Me,Tell Me You Love Me,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b273f70868aec6eebfea4cd16c70,English,https://open.spotify.com/track/21RCuMVSlblTmyYm2DnPCR
Smoke & Mirrors,Tell Me You Love Me (Deluxe),Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b27380809b13da5665ae02d32775,English,https://open.spotify.com/track/5olgfv0LjMoUtFe11djz32
Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b273f70868aec6eebfea4cd16c70,English,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv
"Big Man, Little Dignity",This Is Why,Paramore,null,https://i.scdn.co/image/ab67616d0000b273f633b71861897348253993f4,English,https://open.spotify.com/track/2bfOeIn8bQkRr02NNX29tR
Renegade,Singles Club,Paramore,null,https://i.scdn.co/image/ab67616d0000b273e54d62d6b61177ddcf4caa5e,English,https://open.spotify.com/track/6M9Da8TDERZzTdBYkxMRji
I Did Something Bad,reputation,Taylor Swift,null,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,English,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
Stone Cold,Confident,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784,English,https://open.spotify.com/track/3by8IfnW9dZ2t4pZw1WVxz
Ignorance,Brand New Eyes,Paramore,null,https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6,English,https://open.spotify.com/track/47No93LxERvV6MtOAmQzHS
What the Hell,Goodbye Lullaby (Expanded Edition),Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6,English,https://open.spotify.com/track/2z4U9d5OAA4YLNXoCgioxo
Pressure,All We Know Is Falling,Paramore,null,https://i.scdn.co/image/ab67616d0000b2735cab62839794c2cc3d6a135b,English,https://open.spotify.com/track/7mG2RbhyzGsjpQOz568d39
Conspiracy,All We Know Is Falling,Paramore,null,https://i.scdn.co/image/ab67616d0000b2735cab62839794c2cc3d6a135b,English,https://open.spotify.com/track/21aVkXDch0A1nXo9he3j8L
Really Don't Care,Demi,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,English,https://open.spotify.com/track/5vTPxzm4h2bY9rYyVrGEU5
Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,null,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,English,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE
My Happy Ending,Under My Skin,Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b2739c291af4bf0c3071847f2b80,English,https://open.spotify.com/track/6sqNctd7MlJoKDOxPVCAvU
Complicated,Let Go,Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,English,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F
Marry The Night,Born This Way (International Special Edition Version),Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b273a5d31644260279be8d0c46c0,English,https://open.spotify.com/track/02d1E4NRuh7OEQO4vCb9PD
Million Reasons,Joanne (Deluxe),Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,English,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo
Perfect Illusion,Joanne (Deluxe),Lady Gaga,null,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,English,https://open.spotify.com/track/56ZrTFkANjeAMiS14njg4E
Give Your Heart a Break,Unbroken,Demi Lovato,null,https://i.scdn.co/image/ab67616d0000b27383fc43cfc25d836e17f8cc30,English,https://open.spotify.com/track/3sP3c86WFjOzHHnbhhZcLA
Behind These Hazel Eyes,Breakaway,Kelly Clarkson,null,https://i.scdn.co/image/ab67616d0000b273158c72ad0003cb37ca0c9eff,English,https://open.spotify.com/track/6xBQEW4ge9OlbYUt5IVyVz
Let Me Go (feat. Chad Kroeger),Avril Lavigne (Expanded Edition),Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b273817da73d6641ddbcc0a50363,English,https://open.spotify.com/track/2o0V0AATmWmCmMOAFWDuEV
Don't Tell Me,Under My Skin,Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b2739c291af4bf0c3071847f2b80,English,https://open.spotify.com/track/0dEQaNYfp5G7Sflek2Qnde
Never Again,My December,Kelly Clarkson,null,https://i.scdn.co/image/ab67616d0000b2734ded83be3055a4884d131009,English,https://open.spotify.com/track/24y3tSyLdRbpVsKhQrR2oj
Runaway,The Best Damn Thing (Expanded Edition),Avril Lavigne,null,https://i.scdn.co/image/ab67616d0000b273476cdf5837ae39eee951cc15,English,https://open.spotify.com/track/3lxrdos6O9eZit1KMfz9A1
Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,null,https://i.scdn.co/image/ab67616d0000b273af384269742c6b04308c1be8,English,https://open.spotify.com/track/1nInOsHbtotAmEOQhtvnzP
Rumour Has It,21,Adele,null,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,English,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs
Unstoppable,This Is Acting,Sia,null,https://i.scdn.co/image/ab67616d0000b27349e0134c686547c28b7c999f,English,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa
Rolling in the Deep,21,Adele,null,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,English,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk
Girl on Fire,Girl on Fire (Remixes) - EP,Alicia Keys,null,https://i.scdn.co/image/ab67616d0000b273a4fe49eb27e8152710e7a590,English,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco
Roar,PRISM,Katy Perry,null,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,English,https://open.spotify.com/track/27tNWlhdAryQY04Gb2ZhUI
Bad Blood,1989,Taylor Swift,null,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,English,https://open.spotify.com/track/0TvQLMecTE8utzoNmvXRbK
Look What You Made Me Do,reputation,Taylor Swift,null,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,English,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
